system,model_id,backend,setting,language,row_id,question,gold_answer,gold_chunk_id,generated_answer,answerability,EM,F1,chrf,rouge_l,abstained,semantic_sim,judge_legal_correctness,judge_evidence_support,judge_completeness,judge_clarity,judge_hallucination
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,231,Әлі күшіне енбеген заң жобасы бойынша азамат қандай құқықтарға ие болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,Әлі күшіне енбеген заң жобасы бойынша азаматтың құқықтарын анықтау мүмкін емес.,,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,232,2030 жылы қабылданатын жаңа салық мөлшерлемелері қандай?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,2030 жылы қабылданатын жаңа салық мөлшерлемелері туралы ақпарат қолымда жоқ.,,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,233,2028 жылы Қазақстан Республикасының жаңа Еңбек кодексінде қандай өзгерістер болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Қазақстан Республикасының 2028 жылы жаңа Еңбек кодексінің қандай өзгерістері болатынын нақты анықтау мүмкін емес, өйткені олардың қабылданатын-қабылданбауы заң шығарушы органның шешіміне байланысты.",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,234,Келесі жылы әлі қабылданбаған заң бойынша айыппұл мөлшері қандай болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Келесі жылы әлі қабылданбаған заң бойынша айыппұл мәнін анықтау мүмкін емес, себебі ол әлі қабылданбаған заңға байланысты.",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,235,Болашақта енгізілетін жаңа көші-қон ережелері қандай?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Қазақстан Республикасының Үкіметі 2024 жылғы 18 қыркүйекте қабылдаған Қазақстан Республикасының «Қазақстан Республикасының азаматтарының шетелге көші-қон ережелері туралы» Заңына өзгерістер мен толықтырулар енгізу туралы заң көші-қон ережелерін өзгертті. Жаңа ережелердің негізгі өзгерістері мыналар:

1. **Көші-қонға рұқсат беру тәртібі**:
   - Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-ңқонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақ",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,236,2028 жылы Қазақстан Республикасының жаңа Еңбек кодексінде қандай өзгерістер болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Қазақстан Республикасының 2028 жылы жаңа Еңбек кодексінің қандай өзгерістері болатынын нақты анықтау мүмкін емес, өйткені олардың қабылданатын-қабылданбауы заң шығарушы органның шешіміне байланысты.",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,237,Әлі күшіне енбеген заң жобасы бойынша азамат қандай құқықтарға ие болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,Әлі күшіне енбеген заң жобасы бойынша азаматтың құқықтарын анықтау мүмкін емес.,,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,238,2030 жылы қабылданатын жаңа салық мөлшерлемелері қандай?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,2030 жылы қабылданатын жаңа салық мөлшерлемелері туралы ақпарат қолымда жоқ.,,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,239,Келесі жылы әлі қабылданбаған заң бойынша айыппұл мөлшері қандай болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Келесі жылы әлі қабылданбаған заң бойынша айыппұл мәнін анықтау мүмкін емес, себебі ол әлі қабылданбаған заңға байланысты.",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,240,Болашақта енгізілетін жаңа көші-қон ережелері қандай?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,"Қазақстан Республикасының Үкіметі 2024 жылғы 18 қыркүйекте қабылдаған Қазақстан Республикасының «Қазақстан Республикасының азаматтарының шетелге көші-қон ережелері туралы» Заңына өзгерістер мен толықтырулар енгізу туралы заң көші-қон ережелерін өзгертті. Жаңа ережелердің негізгі өзгерістері мыналар:

1. **Көші-қонға рұқсат беру тәртібі**:
   - Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-ңқонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақстан азаматтарының шетелге көші-қонға рұқсат беру тәртібі өзгертілді. Енді Қазақ",,,,,,,,,,,,
KazLLM-1.0-8B,issai/LLama-3.1-KazLLM-1.0-8B,hf,LLM-only,kz,241,Әлі күшіне енбеген заң жобасы бойынша азамат қандай құқықтарға ие болады?,Берілген құқықтық құжаттарда бұл сұраққа нақты жауап табылған жоқ.,,Әлі күшіне енбеген заң жобасы бойынша азаматтың құқықтарын анықтау мүмкін емес.,,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,0,Жер учаскесін заңсыз пайдаланған жағдайда төлемақы сомасы қанша уақыттан кейін ұлғайтылады?,Жазбаша нұсқама табыс етілген күннен бастап төлемақы сомасы он есеге ұлғайтылады.,788,"Жер учаскесін заңсыз пайдаланған жағдайда, төлемақы сомасының ұлғаюы Қазақстан Республикасының ""Жер кодексі"" заңнамасына сәйкес белгіленеді. Сондай-ақ, қандай да бір құқықтың талапкерлік мерзімі бар болғанмен, оның ұлғаюы үшін жеке талапкердің азаматтық талаптардың өзге талапкерлерге қатысты қолданылуынан туындаған салдарынан пайда алған зиянды қайтаруы тиіс.

""Жер кодексі"" бойынша, заңсыз пайдалану үшін төлемақының ұлғаюы әрқайсындағы жер учаскесінің құқықтық түріне, пайдалану мерзіміне және жер учаскесін пайдаланушының жағдайына қарай анықталады. Жалпы алғанда, төлемақының ұлғаюы заңмен белгіленген шектеулікпен шектеледі.

Сондықтан, сенімді жауап беру қиын, өйткені ұлғаю саны мен уақыты әрқайсындағы жағдайға қарай өзгеріп тұрады. Жер учаскесін заңсыз пайдаланған",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,1,KAZAKH INVEST агенттігі инвестиция тарту үшін қандай тәсілдерді қолданады?,"KAZAKH INVEST агенттігі инвестиция тарту үшін нарық үрдістерін қадағалап, перспективалы тауашаларды айқындау, білікті мамандардың командасын құру және қолайлы іскерлік орта жасау сияқты тәсілдерді қолданады.",32,"KAZAKH INVEST агенттігі инвестиция тарту үшін мына тәсілдерді қолданады:

1. Жұмыс кеңселерінде және халықаралық көріністе жүзеге асырылатын инвестициялық іс-шараларды өткізу;
2. Инвестициялық жобаларды дамыту мен қолдау бойынша қызмет көрсету;
3. Шетелдік инвесторлармен байланыс жасау және оларды Қазақстандағы инвестициялық мүмкіндіктер туралы ақпаратпен тұлғаландыру;
4. Инвестициялық аймақтарды, аумақтарды және объектілерді анықтау, олардың инвестицияға қолайлылығын бағалау;
5. Инвестициялық қолдау шараларын ұсыну және оларды іске асыруда қатысу;
6. Инвестициялық құқық туралы ақпараттың толықтығын және дәлелінің артуын қамтамасыз ету;
7. Инвестициялық қызмет көрсету саласындағы қажетті мамандандыруды және біліктілікті қалыптастыруды қамтамасыз ету;
8. Инвестициялық қызмет көрсету саласындағы құқықтық актілердің және нормативтік құжаттардың жасалу",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,2,Уранды барлауға арналған келісімшарт мерзімін ұзарту үшін қандай құжаттар қажет?,"Ұзарту туралы өтінішке ұзарту кезеңіндегі жұмыстар мен шығыстардың жазбаша негіздемесі, уран кен орнының табылғанын растайтын мәліметтер және географиялық координаттар қоса берілуі керек.",413,"Қазақстан Республикасының ""Уранды барлау және уранды барлау шараларын жүзеге асыру үшін лицензиялар мен құқықтарды беру туралы"" 2000 жылғы 21 қарашадағы Заңына сәйкес, уранды барлауға арналған келісімшартты ұзарту үшін төмендегі құжаттарды беру қажет:

1. Келісімшартты ұзарту туралы жазбаша құжат;
2. Келісімшартқа қосымша болып табылатын уранды барлау шараларын жүзеге асырудың техникалық жобасы;
3. Келісімшартқа қосымша болып табылатын уранды барлау объектісінің экологиялық менеджмент жобасы;
4. Келісімшартқа қосымша болып табылатын уранды барлау объектісінің қорғау жобасы;
5. Келісімшартқа қосымша болып табылатын уранды барлау объектісінің құрылыс жобасы;
6. Келісімшартқа қосымша болып табылатын уранды барлау объектісінің техникалық құралдары мен құрылғылардың сипаттамасы;
7. Келісімшартқа қосымша болып табылатын уранды барлау объектісінің қызметкерлерін дайындау мен оқыту жөніндегі тәрб",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,3,Жер қойнауы учаскесін сенімгерлік басқару шарты қанша уақытқа жасалады?,Жер қойнауы учаскесін сенімгерлік басқару шарты он жылдан аспайтын мерзімге жасалады.,273,"Жер қойнауы учаскесін сенімгерлік басқару шарты Қазақстан Республикасының заңнамасы бойынша 50 жылға жасалады. Бұл уақыт өткен соң, сенімгерлік басқару шарты автоматты түрде жаңартылуы мүмкін, бірақ жаңарту туралы келісімге қол қою қажет. Жаңарту кезінде сенімгерлік басқару шартының басқа да өзгерістер мен түзетулер енгізілуі мүмкін.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,4,Жер қойнауын пайдалануға арналған келісімшарттарға қандай ережелер қолданылады?,Жер қойнауын пайдалануға арналған келісімшарттарға ҚР 2017 № 125-VI Кодексі қолданысқа енгізілгенге дейін жасалған келісімшарттар бойынша тиісті қатынастарға қатысты ережелер қолданылады.,538,"Жер қойнауын пайдалануға арналған келісімшарттарға Қазақстан Республикасының ""Жер қойнауын пайдалану туралы"" Заңында (2020 жылғы 29 қаңтардағы Қазақстан Республикасы Парламентінің Заңы № 265-VI З) қолданылатын ережелер бар.

1. Жер қойнауын пайдалануға байланысты келісімшарттардың негізгі ережелері:

- Жер қойнауын пайдалануға байланысты келісімшарттардың негізі - Қазақстан Республикасының аумағында жер қойнауын пайдалануға қатысты заңнамасы;
- Жер қойнауын пайдалануға байланысты келісімшарттардың түрі мен түрлік құрамы;
- Жер қойнауын пайдалануға байланысты келісімшарттардың құқықтық нысаны мен мәтіні;
- Жер қойнауын пайдалануға байланысты келісімшарттардың қолданылуы мен олардың мән-мағынасын анықтау;

2. Жер қойнауын пайдалануға байланысты келісімшарттардың түрлері:

- Жер қойнауын пайдалануға байланысты келісімшарттардың түрлеріне геологиялық зерттеу және ге",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,5,Қазақстандағы жұмыстар мен қызметтердің қазақстандық өндірушілері деп кімдер танылады?,Қазақстан Республикасының аумағында орналасқан және жұмыскерлердің жалпы санынан кемінде тоқсан бес пайызын Қазақстан Республикасы азаматтары құрайтын дара кәсіпкерлер және (немесе) заңды тұлғалар танылады.,332,"Қазақстандағы жұмыстар мен қызметтердің қазақстандық өндірушілері ретінде заңнамада айғақталған түсінік бойынша, олар - Қазақстан Республикасының аумағында жұмыстар мен қызметтерді өндіретін және оларды құрайтын жеке кәсіпкерлер, заңи шығармашылық түрлері және ұлттық және халықаралық жекеше мен заңды түрде тіркелген кәсіпорындар болып табылады.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,6,Көмірсутектер бойынша барлау жұмыстарының жобасына мемлекеттік сараптама қанша уақыт ішінде жүргізіледі?,Барлау жұмыстарының жобасына мемлекеттік сараптама оны жер қойнауын пайдаланушыдан алған күннен бастап екі ай ішінде жүргізіледі.,246,"Көмірсутектер бойынша барлау жұмыстарының жобасына мемлекеттік сараптама Қазақстан Республикасының заңнамасына сәйкес уақыт шегі белгіленбейді. Сараптаманың уақыты жобаның сипаттамасына, оның көлеміне, сондай-ақ, сараптайтын органмен жұмыс істеу үдерісіне байланысты өзгеріп отырады. Жалпы алғанда, сараптама үдерісі қысқа және ұзаққа шейін созылуы мүмкін.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,7,Кен орнын сынамалап пайдалану кезінде шикі газды жағуға рұқсат етілетін мерзім қандай?,Кен орнын сынамалап пайдалану кезінде үш жылдан аспайтын жалпы мерзімге шикі газды жағуға рұқсат берілуі мүмкін.,253,"Кен орнын сынамалап пайдалану кезінде шикі газды жағуға рұқсат етілетін мерзім туралы заңдық актілер мен нормативтік құқықтық актілердің негізгі құрылымдық элементтерінен түсіндіруге болады. Қазақстан Республикасының ""Кен орнын пайдалану туралы"" Қазақстан Республикасының Заңына сұраққа жауап беру үшін, мына талаптарды ескеру қажет:

1. 4-баптың 3-тармағы - ""Кен орнын пайдалануға дайындық кезінде кен орнын сынамалап, оның шикі газдардың және басқа да радиоактивті және улы заттардың шығуын қамтамасыз ету қажет. Кен орнын сынамалау кезінде шикі газдарды жағуға тыйым салынады.""

2. 5-баптың 3-тармағы - ""Кен орнын пайдалануға дайындық кезінде кен орнын сынамалап, оның шикі газдардың және басқа да радиоактивті және улы заттардың шығуын қамтамасыз ету қажет. Кен орнын сынамалау кезінде шикі газдарды жағуға тыйым салынады.""

Сондықтан, кен орнын сынамалап пайдалану кезінде шикі газды ж",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,8,Кірістерді түзету қандай жағдайларда жүргізіледі?,"Кірістерді түзету тауарлар қайтарылғанда, мәміле шарттары өзгертілгенде, бағалар өзгертілгенде, заңды тұлғадан талапты есептен шығарғанда және басқа да осы бапта көрсетілген жағдайларда жүргізіледі.",925,"Кірістерді түзету қажеттілігі заңнамада көзделген жағдайларда жүргізіледі. Қазақстан Республикасының ""Мемлекеттік қызметшілердің және мемлекеттік қызметтер кәсіпқойлардың қызметі туралы"" құқық кодексінде кірістерді түзету туралы талаптар көзделген. Мысалы, мемлекеттік қызметшілердің және мемлекеттік қызметтер кәсіпқойлардың қызметі туралы заңнама бойынша кірістерді түзету қажеттілігі мына жағдайларда пайда болады:

1. Қызметкердің жұмыс уақытында жұмыс істемеуі;
2. Қызметкердің жұмыс уақытында жұмысқа қабылданған жағдайда жұмыс істемеуі;
3. Қызметкердің жұмыс уақытынан тыс жұмыс істейтіні;
4. Қызметкердің жұмыс уақытында жұмысқа қабылданған жағдайда жұмыстан шығуы;
5. Қызметкердің жұмыс уақытында жұмысқа қабылданған жағдайда, оның қызметінің с",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,9,Көмірсутектер бойынша жер қойнауын пайдалану саласындағы жобалау құжаттарына өзгерістер енгізу туралы заң қашан күшіне енеді?,ҚР 2023 Заңымен алғашқы ресми жарияланған күнінен кейін күнтізбелік алпыс күн өткен соң қолданысқа енеді.,245,"Көмірсутектер бойынша жер қойнауын пайдалану саласындағы жобалау құжаттарына өзгерістер енгізу туралы заң Қазақстан Республикасының 2020 жылғы 29 қаңтардағы ""Көмірсутек ресурстарын пайдалану саласындағы мәселелер бойынша Қазақстан Республикасының Заңы"" деп аталатын заңмен күшіне енгізілді. Бұл заң 2020 жылғы 10 наурызда қабылданған.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,10,Жер қойнауын пайдалануға баламалы салықты есептеу кезінде шегерімдер қанша жылға ауыстырылады?,Кейінгі қоса алғандағы он жылға.,1036,"Жер қойнауын пайдалануға баламалы салықты есептеу кезінде шегерімдер жыл сайын ауыстырылады. Жер қойнауын пайдалануға байланысты шегерімдердің мөлшері жыл сайын өзгеріп отырады, сондықтан оларды жыл сайын қайта есептеуге тура келеді. Жер қойнауын пайдалануға байланысты шегерімдердің мөлшеріне байланысты айырмашылықтар болуы мүмкін, сондықтан есептеудің дұрыстығын қамтамасыз ету үшін жыл сайын шегерімдерді қайта есептеуге тура келеді.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,11,Орталық комиссияның негізгі міндеті қандай?,Пайдалы қазбалардың кен орындарын және жерасты суларын барлау мен игерудің анағұрлым тиімді әдістерін қолдануды қамтамасыз ету.,477,"Орталық комиссияның негізгі міндеті Қазақстан Республикасының заңнамасын жасақтайтын, оның сақталуын бақылау және Қазақстан Республикасының заңнамасын бұзған адамдарға жасақтық және жазалау қағидаларын белгілейтін болып табылады.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,12,Жер қойнауын пайдаланушының пайдалы қатты қазбаларды өндіру кезіндегі есептілігі қандай мерзімде ұсынылады?,Есептер жыл сайын алдыңғы күнтізбелік жыл үшін әрбір жылдың отызыншы сәуірінен кешіктірілмей ұсынылады.,334,"Жер қойнауын пайдаланушының пайдалы қатты қазбаларды өндіру кезіндегі есептілігі Қазақстан Республикасының ""Жер қойнауын пайдаланған кезде қорғау мен таздау жұмыстары туралы"" 2001 жылғы 10 қаңтардағы Заңымен реттеледі.

Соның сәйкесінде, пайдаланушының пайдалы қатты қазбаларды өндіру кезінде қолдануы тиіс есептілік мерзімі өндірістік-технологиялық есептеу жұмыстарының нәтижесінде анықталады. Бұл есептілік мерзімі пайдаланушының қорғау және таздау жұмыстарын орындауы тиіс мерзімді анықтайды.

Егер заңда белгіленбеген болса, есептілік мерзімі өндірістік-технологиялық есептеулердің нәтижесіне қарай, пайдаланушы мен жер қойнауын пайдаланушылық қызметті жүзеге асыратын орган арасында келісімшартта көзделеді.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,13,Тау-кен жұмыстарының жоспары дегеніміз не?,Тау-кен жұмыстарының жоспары - пайдалы қатты қазбаларды өндіру жөніндегі операцияларды жүргізуге арналған жобалау құжаты.,335,"Тау-кен жұмыстарының жоспары - бұл тау-кен өнеркәсібіндегі кәсіпорынның жұмыс үдерісін ұйымдастырудың бір бөлігі. Ол кәсіпорынның өнімділігін, құрал-жабдықтарды, адам күшінің құралын, материалдық ресурстарды, қаржы ресурстарын, уақыт кестелерін және басқа да қажетті құралдарды қамтиды. Жоспарлау - бұл кәсіпорынның өнімділігін арттыруды, қолданылатын технологияның тиімділігін жақсарту, шығыстарды төмендетуді, сондай-ақ кәсіпорынның қызметін үйлестіру мен басқаруды қамтамасыз ету мақсатында жүзеге асырылатын ұйымдастырудың бір түрі. Жоспарлау кәсіпорынның барлық бөлімшелеріне қатысты жүзеге асырылады, олар: кен орнын барлау, кенді өңдеу, кен оңдандыру, құрылыс-бұрылыс, энергетика, транспорт және басқа да бөлімшелер. Жоспарлау кәсіпорынның дамуына, өнімділігінің артуына, шығыстарды төмен",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,14,Қосылған құн салығының асып кетуін қайтару мерзімі қандай?,"Нөлдік мөлшерлеме бойынша салық салынатын өткізу бойынша айналымдарды жүзеге асыратын салық төлеушіге – елу бес жұмыс күні ішінде, қалған жағдайларда – жетпіс бес жұмыс күні ішінде қайтарылады.",644,"Қосылған құн салығының асып кетуін қайтару мерзімі туралы заңдық актілерде көзделген. Қазақстан Республикасының ""Салық кодексіне"" (2008 жылғы 10 қаңтардағы № 203-ІІ ЗРК) 93-бабы ""Салықтық кепілдіктер"" бойынша, 94-бабы ""Салықтық кепілдіктерді қолдану"" және 95-бабы ""Салықтық кепілдіктерді қолдану мерзімі"" бөлімшелеріне қарайқыз.

Салықтық кепілдіктердің бірі - қосылған құн салығының асып кетуін қайтару кепілдігі. Бұл кепілдік Қазақстан Республикасының азаматтарына және заңды тұлғаларына беріледі.

Салықтық кепілдіктерді қолдану мерзімі туралы 95-баптың 1-тармағына сүйенсек, қосылған құн салығының асып кетуін қайтару кепілдігінің мерзімі 3 жыл болып табылады. Кепілдік қолданылған күннен бастап, оның мерзімі өтетінге дейін салықты қайтару мүмкін.

Әйтпегенмен, 95-баптың 2-тармағына сүйенсек, егер салықтық к",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,15,Жер қойнауын пайдаланушы жер қойнауы учаскесін азайту туралы өтінішке қандай құжаттарды қоса беруі керек?,"Жер қойнауын пайдаланушы бекіткен және осы Кодекс пен Қазақстан Республикасының өзге де заңдарында көзделген сараптамалардың оң қорытындыларын алған, жер қойнауы учаскесін азайтуға байланысты барлау жұмыстарының жобасына толықтыру қоса берілуі керек.",424,"Жер қойнауын пайдаланушы жер қойнауы учаскесін азайту туралы өтініш беру үшін, Қазақстан Республикасының заңнамасы бойынша төмендегідей құжаттарды қоса берілуі тиіс:

1. Жер қойнауын пайдаланушысының (тұрақты тұрғының) куәлігі немесе тіркеу көшірмесі;
2. Жер қойнауы учаскесін азайту туралы өтініштің нысаны;
3. Жер қойнауы учаскесінің картасы мен сипаттамасы;
4. Жер қойнауын пайдаланушының жер қойнауын пайдаланудағы құқықтарын және міндеттерін жүзеге асырудың тәртібі туралы құжат;
5. Жер қойнауын пайдаланушының жер қойнауын пайдаланудағы құқықтарын және міндеттерін жүзеге асырудың тәртібі туралы құжатты қабылдаған жер қойнауын пайдаланушының (тұрақты тұрғының) куәлігі немесе тіркеу көшірмесінің көшірмесі;
6. Жер қойнауын пайдаланушының жер қойнауын пайдаланудағы құқы�",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,16,Жерді заңсыз пайдаланған жағдайда салық мөлшерлемесі қанша есеге ұлғайтылады?,Он есеге ұлғайтылады.,733,"Жерді заңсыз пайдаланған жағдайда, салық мөлшерлемесінің ұлғайту мәні заңнамада белгіленбеген. Салық заңнамасында заңсыз жер пайдалануға байланысты салық мөлшерлемесін ұлғайтудың түсіндірме тарихы бар. Сондықтан, сенімді жауап беру қиын. Жерді заңсыз пайдаланған жағдайда, салық мөлшерлемесі ұлғайтылуы мүмкін, бірақ мәні заңнамада белгіленбеген.",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,17,Жер қойнауын пайдаланушы бөлек салықтық есепке алуды қалай жүргізуге міндетті?,Жер қойнауын пайдаланушы бөлек салықтық есепке алуды салықтық есепке алу саясатында бекітілген тәртіпке сәйкес жүргізуге міндетті.,981,"Жер қойнауын пайдаланушы бөлек салықтық есепке алуды қалай жүргізуге міндетті екені Қазақстан Республикасының ""Жер қойнауын пайдаланудағы салықтар туралы"" Қазақстан Республикасының Заңына сәйкес.

Соның сәйкесінде, жер қойнауын пайдаланушының бөлек салықтық есепке алуы үшін, ол:

1. Жер қойнауын пайдаланушының тіркелуі;
2. Жер қойнауын пайдаланушының салықтық есепті ашуы;
3. Жер қойнауын пайдаланушының салық төлеуі;
4. Жер қойнауын пайдаланушының салық төлеу туралы шығарылған құжаттарды сақтауы қажет.

Сонымен қатар, жер қойнауын пайдаланушы бөлек салықтық есепке алуы үшін, ол:

- Жер қойнауын пайдаланушының тіркелуі туралы мәліметтерді және жер қойнауын пайдаланудағы салықтарды өлшеу мен төлеуді қамтамасыз ету үшін қажетті құжаттарды беруі;
- Жер қойнауын пайдаланушының салықтық есепті ашуы туралы м�",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,18,Патент негізіндегі арнаулы салық режимін қолдану үшін қандай шарттар орындалуы керек?,"Патент негізіндегі арнаулы салық режимін қолдану үшін жұмыскерлердің еңбегін пайдаланбайтын, қызметін жеке кәсіпкерлік нысанында жүзеге асыратын және белгілі бір қызмет түрлерімен айналысатын шағын бизнес субъектілері болуы керек.",933,"Патент негізіндегі арнаулы салық режимін қолдану үшін қажетті шарттардың бірі - осы салық режимін қолдануға қатысты заңнамаға сәйкес келетін құжаттама мен құпиялылық шарттардың орындалуы. Бұл шарттардың мақсаты - патент иеленушінің және оның құқықтарын пайдаланушының арасындағы қатынастың құпиялылығын қамтамасыз ету, сондай-ақ салық төлеудің тәртібін және мөлшерін реттеу.

Егер осы шарттар орындалмаса, патент иеленуші салық төлеу шарттарын өзгертуге құқығанмен, олардың өзгертуінің салық заңнамасына сәйкес келуі керек. Сонымен қатар, патент иеленушінің құқықтарын пайдаланушының арнаулы салық режимін қолдануға қатысты құпиялылық шарттарын сақтауы да қажет.

Сонымен қатар, арнаулы салық режимін қолдану үшін қажетті шарттардың бірі - патент иеленушінің және оның құқықтарын пайдаланушының арасын",,,,,,,,,,,,
Hermes-3-Llama-3.1-8B,NousResearch/Hermes-3-Llama-3.1-8B,hf,LLM-only,kz,19,Мерзімінде орындалмаған салықтық міндеттеме бойынша пайдалы қазбалардың физикалық көлемі қалай айқындалады?,Мерзімінде орындалмаған салықтық міндеттеме бойынша пайдалы қазбалардың физикалық көлемі салықтық кезең үшін берілуге жататын және іс жүзінде берілген пайдалы қазбалардың физикалық көлемі арасындағы айырма ретінде айқындалады.,1041,"Салықтық міндеттеме бойынша пайдалы қазбалардың физикалық көлемі айқындау үшін Қазақстан Республикасының ""Салық кодексі""не сқақсын. Сондай-ақ, Қазақстан Республикасының ""Пайдалы қазбалар туралы"" заңында да бұл мәселе қаралған.

""Салық кодексі""нің 202-құжаттық баптарында пайдалы қазбалардың физикалық көлемі туралы анықтамалар бар. Пайдалы қазбалардың физикалық көлемі олардың құрылымдық бөліктерінің және құрамындағы заттардың өзара қосылыстарының өлшемдері мен массасы бойынша айқындалады. Сонымен қатар, пайдалы қазбалардың физикалық көлемі олардың геометриялық пішіні мен құрылымы бойынша да айқындалады.

""Пайдалы қазбалар туралы"" заңның 6-баптарында пайдалы қазбалардың физикалық көлемі туралы анықтамалар бар. Пайдалы қазбалардың физикалық көлемі олардың құрылымдық бөліктерінің және құрамындағы",,,,,,,,,,,,
